SecteurActivité,TrancheEffectifs,Generation,Nombre d'entreprises actives,Nombre d'entreprises saines,Nombre de défaillances 3 mois,Nombre de défaillances 6 mois,Tauxdedéfaillances3mois,Taux de défaillances 6 mois,Nombre de créations dans les 3 mois,Code NACE,Score sectoriel,Classification,coronavirus,Valeur ajaoutée
Construction,3 - 10 salariés,2017-06-30,50546,50392,51,115,0.0010120654072074933,0.0022821082711541514,1155,F41-43,5.3,TPE,0,113137.0
Construction,Moins de 2 salariés,2017-06-30,729614,725252,1544,3543,0.002128915190857798,0.00488519852409921,11819,F41-43,5.3,TPE,0,113137.0
Hébergement et restauration,10 - 50 salariés,2017-06-30,14184,14147,13,32,0.0009189227398034919,0.0022619636672085953,305,I55-56,5.0,PME,0,55485.0
Hébergement et restauration,Plus de 200 salariés,2017-06-30,177,177,0,0,0.0,0.0,0,I55-56,5.0,GE,0,55485.0
Hébergement et restauration,50 - 200 salariés,2017-06-30,1451,1451,1,2,0.0006891798759476223,0.0013783597518952446,14,I55-56,5.0,PME,0,55485.0
Hébergement et restauration,3 - 10 salariés,2017-06-30,34486,34321,41,109,0.0011946038868331343,0.0031758981381661373,1310,I55-56,5.0,TPE,0,55485.0
Hébergement et restauration,Moins de 2 salariés,2017-06-30,358834,356417,840,1893,0.0023567899398737996,0.00531119447164417,6552,I55-56,5.0,TPE,0,55485.0
Industrie manufacturière,10 - 50 salariés,2017-06-30,23591,23534,22,44,0.0009348177105464434,0.0018696354210928868,180,C10-33,6.4,PME,0,232855.0
Industrie manufacturière,Plus de 200 salariés,2017-06-30,1960,1960,0,0,0.0,0.0,2,C10-33,6.4,GE,0,232855.0
Industrie manufacturière,50 - 200 salariés,2017-06-30,5453,5445,5,10,0.0009182736455463728,0.0018365472910927456,13,C10-33,6.4,PME,0,232855.0
Industrie manufacturière,3 - 10 salariés,2017-06-30,29047,28947,36,77,0.0012436521919369883,0.0026600338549763363,533,C10-33,6.4,TPE,0,232855.0
Industrie manufacturière,Moins de 2 salariés,2017-06-30,282775,281458,475,1066,0.0016876407847707295,0.003787421213822311,4531,C10-33,6.4,TPE,0,232855.0
Information et communication,10 - 50 salariés,2017-06-30,5790,5786,4,11,0.000691323885240235,0.0019011406844106464,95,J58-63,3.8,PME,0,106839.0
Information et communication,Plus de 200 salariés,2017-06-30,484,484,0,1,0.0,0.002066115702479339,1,J58-63,3.8,GE,0,106839.0
Information et communication,50 - 200 salariés,2017-06-30,1435,1435,0,0,0.0,0.0,14,J58-63,3.8,PME,0,106839.0
Information et communication,3 - 10 salariés,2017-06-30,7917,7909,4,13,0.0005057529396889619,0.0016436970539891263,222,J58-63,3.8,TPE,0,106839.0
Information et communication,Moins de 2 salariés,2017-06-30,183345,182856,191,424,0.0010445377783611148,0.002318764492278077,7050,J58-63,3.8,TPE,0,106839.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2017-06-30,1176,1175,1,3,0.000851063829787234,0.002553191489361702,9,E36-39,6.0,PME,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2017-06-30,142,142,0,0,0.0,0.0,0,E36-39,6.0,GE,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2017-06-30,347,347,0,0,0.0,0.0,1,E36-39,6.0,PME,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2017-06-30,1387,1383,1,3,0.0007230657989877079,0.0021691973969631237,21,E36-39,6.0,TPE,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2017-06-30,15472,15427,15,37,0.000972321254942633,0.0023983924288584948,281,E36-39,6.0,TPE,0,15064.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2017-06-30,127,127,0,0,0.0,0.0,1,D35,8.8,PME,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2017-06-30,28,28,0,0,0.0,0.0,0,D35,8.8,GE,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2017-06-30,33,33,0,0,0.0,0.0,0,D35,8.8,PME,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2017-06-30,219,219,0,0,0.0,0.0,4,D35,8.8,TPE,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2017-06-30,30186,30175,3,10,9.942004971002485e-05,0.00033140016570008286,549,D35,8.8,TPE,0,33148.0
Santé humaine et action sociale,10 - 50 salariés,2017-06-30,12944,12930,6,17,0.0004640371229698376,0.0013147718484145397,103,Q86-88,3.4,PME,0,188499.0
Santé humaine et action sociale,Plus de 200 salariés,2017-06-30,2297,2296,0,0,0.0,0.0,1,Q86-88,3.4,GE,0,188499.0
Santé humaine et action sociale,50 - 200 salariés,2017-06-30,6878,6872,0,3,0.0,0.00043655413271245633,16,Q86-88,3.4,PME,0,188499.0
Santé humaine et action sociale,3 - 10 salariés,2017-06-30,12293,12278,9,16,0.0007330184069066623,0.001303143834500733,185,Q86-88,3.4,TPE,0,188499.0
Santé humaine et action sociale,Moins de 2 salariés,2017-06-30,493851,493547,133,291,0.0002694778815391442,0.0005896095002097065,13125,Q86-88,3.4,TPE,0,188499.0
Transports et entreposage,10 - 50 salariés,2017-06-30,8208,8193,3,16,0.00036616623947272064,0.0019528866105211766,96,H49-53,6.3,PME,0,94738.0
Transports et entreposage,Plus de 200 salariés,2017-06-30,658,658,0,0,0.0,0.0,2,H49-53,6.3,GE,0,94738.0
Transports et entreposage,50 - 200 salariés,2017-06-30,2274,2274,0,1,0.0,0.00043975373790677223,8,H49-53,6.3,PME,0,94738.0
Transports et entreposage,3 - 10 salariés,2017-06-30,8273,8260,7,16,0.000847457627118644,0.001937046004842615,195,H49-53,6.3,TPE,0,94738.0
Transports et entreposage,Moins de 2 salariés,2017-06-30,134215,133550,234,512,0.0017521527517783601,0.0038337701235492327,7982,H49-53,6.3,TPE,0,94738.0
Activités de services administratifs et de soutien,10 - 50 salariés,2017-09-30,10635,10593,9,19,0.0008496176720475786,0.0017936373076559993,178,N77-82,4.2,PME,0,116230.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2017-09-30,864,863,0,1,0.0,0.0011587485515643105,3,N77-82,4.2,GE,0,116230.0
Activités de services administratifs et de soutien,50 - 200 salariés,2017-09-30,2770,2767,1,5,0.0003614022406938923,0.0018070112034694614,29,N77-82,4.2,PME,0,116230.0
Activités de services administratifs et de soutien,3 - 10 salariés,2017-09-30,19577,19528,16,35,0.0008193363375665711,0.0017922982384268743,407,N77-82,4.2,TPE,0,116230.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2017-09-30,454425,453164,453,879,0.0009996381001138662,0.0019396951214129983,8759,N77-82,4.2,TPE,0,116230.0
Activités financières et d'assurance,10 - 50 salariés,2017-09-30,3885,3885,1,1,0.0002574002574002574,0.0002574002574002574,49,K64-66,5.8,PME,0,79388.0
Activités financières et d'assurance,Plus de 200 salariés,2017-09-30,471,470,0,0,0.0,0.0,0,K64-66,5.8,GE,0,79388.0
Activités financières et d'assurance,50 - 200 salariés,2017-09-30,565,565,0,0,0.0,0.0,7,K64-66,5.8,PME,0,79388.0
Activités financières et d'assurance,3 - 10 salariés,2017-09-30,13001,12995,2,5,0.00015390534821085032,0.00038476337052712584,235,K64-66,5.8,TPE,0,79388.0
Activités financières et d'assurance,Moins de 2 salariés,2017-09-30,209640,209075,180,358,0.0008609350711467177,0.0017123041970584718,5925,K64-66,5.8,TPE,0,79388.0
Activités immobilières,10 - 50 salariés,2017-09-30,2799,2798,0,0,0.0,0.0,27,L68,4.0,PME,0,163910.0
Activités immobilières,Plus de 200 salariés,2017-09-30,184,184,0,0,0.0,0.0,0,L68,4.0,GE,0,163910.0
Activités immobilières,50 - 200 salariés,2017-09-30,506,506,1,1,0.001976284584980237,0.001976284584980237,2,L68,4.0,PME,0,163910.0
Activités immobilières,3 - 10 salariés,2017-09-30,9951,9937,5,8,0.0005031699708161417,0.0008050719533058267,158,L68,4.0,TPE,0,163910.0
Activités immobilières,Moins de 2 salariés,2017-09-30,2220005,2218912,394,769,0.00017756450007931816,0.0003465662450786692,32274,L68,4.0,TPE,0,163910.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2017-09-30,16464,16453,8,10,0.000486233513644928,0.00060779189205616,189,M69-75,4.8,PME,0,163910.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2017-09-30,717,716,1,1,0.0013966480446927375,0.0013966480446927375,9,M69-75,4.8,GE,0,163910.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2017-09-30,2322,2321,0,1,0.0,0.00043084877208099956,23,M69-75,4.8,PME,0,163910.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2017-09-30,32249,32194,17,43,0.000528048704727589,0.0013356526060756663,664,M69-75,4.8,TPE,0,163910.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2017-09-30,597391,595702,559,1146,0.0009383886574159563,0.0019237806822874524,24735,M69-75,4.8,TPE,0,163910.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2017-09-30,3477,3468,2,3,0.0005767012687427913,0.0008650519031141869,18,A01-03,5.9,PME,0,35433.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2017-09-30,30,30,0,0,0.0,0.0,0,A01-03,5.9,GE,0,35433.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2017-09-30,261,260,0,0,0.0,0.0,0,A01-03,5.9,PME,0,35433.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2017-09-30,18402,18359,9,22,0.0004902227790184651,0.0011983223487118035,106,A01-03,5.9,TPE,0,35433.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2017-09-30,803929,803320,200,416,0.0002489667878305034,0.0005178509186874471,4482,A01-03,5.9,TPE,0,35433.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2017-09-30,34382,34341,10,23,0.00029119711132465564,0.000669753356046708,321,G45-47,6.3,PME,0,212947.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2017-09-30,1509,1509,0,2,0.0,0.0013253810470510272,2,G45-47,6.3,GE,0,212947.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2017-09-30,5568,5564,0,0,0.0,0.0,16,G45-47,6.3,PME,0,212947.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2017-09-30,85566,85362,54,117,0.0006325999859422226,0.0013706333028748155,1586,G45-47,6.3,TPE,0,212947.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2017-09-30,1046389,1040392,1906,3765,0.0018320017839429754,0.0036188282877992143,29397,G45-47,6.3,TPE,0,212947.0
Construction,10 - 50 salariés,2017-09-30,23612,23535,22,50,0.0009347779902273211,0.0021244954323348204,248,F41-43,5.3,PME,0,113137.0
Construction,Plus de 200 salariés,2017-09-30,461,461,0,0,0.0,0.0,0,F41-43,5.3,GE,0,113137.0
Construction,50 - 200 salariés,2017-09-30,2153,2151,0,0,0.0,0.0,8,F41-43,5.3,PME,0,113137.0
Construction,3 - 10 salariés,2017-09-30,51273,51067,64,138,0.0012532555270526955,0.0027023322302073744,1210,F41-43,5.3,TPE,0,113137.0
Construction,Moins de 2 salariés,2017-09-30,736872,730865,2089,4017,0.002858256996846203,0.0054962270733993285,12891,F41-43,5.3,TPE,0,113137.0
Hébergement et restauration,10 - 50 salariés,2017-09-30,14419,14369,19,34,0.001322291043218039,0.0023662050247059644,368,I55-56,5.0,PME,0,55485.0
Hébergement et restauration,Plus de 200 salariés,2017-09-30,178,178,0,0,0.0,0.0,2,I55-56,5.0,GE,0,55485.0
Hébergement et restauration,50 - 200 salariés,2017-09-30,1469,1468,1,3,0.0006811989100817438,0.0020435967302452314,17,I55-56,5.0,PME,0,55485.0
Hébergement et restauration,3 - 10 salariés,2017-09-30,35385,35174,68,140,0.0019332461477227498,0.00398021265707625,1432,I55-56,5.0,TPE,0,55485.0
Hébergement et restauration,Moins de 2 salariés,2017-09-30,361922,358540,1107,2123,0.003087521615440397,0.0059212361242818095,6245,I55-56,5.0,TPE,0,55485.0
Industrie manufacturière,10 - 50 salariés,2017-09-30,23770,23690,22,41,0.0009286618826509076,0.0017306880540312367,201,C10-33,6.4,PME,0,232855.0
Industrie manufacturière,Plus de 200 salariés,2017-09-30,1967,1967,0,0,0.0,0.0,3,C10-33,6.4,GE,0,232855.0
Industrie manufacturière,50 - 200 salariés,2017-09-30,5475,5462,5,11,0.0009154155986818016,0.0020139143170999634,13,C10-33,6.4,PME,0,232855.0
Industrie manufacturière,3 - 10 salariés,2017-09-30,29476,29339,43,100,0.00146562595862163,0.0034084324619107673,486,C10-33,6.4,TPE,0,232855.0
Industrie manufacturière,Moins de 2 salariés,2017-09-30,285002,283179,605,1228,0.002136457858810152,0.004336479753089035,4774,C10-33,6.4,TPE,0,232855.0
Information et communication,10 - 50 salariés,2017-09-30,5869,5861,7,12,0.0011943354376386282,0.002047432178809077,140,J58-63,3.8,PME,0,106839.0
Information et communication,Plus de 200 salariés,2017-09-30,485,485,1,1,0.002061855670103093,0.002061855670103093,1,J58-63,3.8,GE,0,106839.0
Information et communication,50 - 200 salariés,2017-09-30,1449,1449,0,0,0.0,0.0,17,J58-63,3.8,PME,0,106839.0
Information et communication,3 - 10 salariés,2017-09-30,8047,8035,9,17,0.001120099564405725,0.0021157436216552583,229,J58-63,3.8,TPE,0,106839.0
Information et communication,Moins de 2 salariés,2017-09-30,186062,185361,246,431,0.0013271400132714001,0.0023251924622763147,7461,J58-63,3.8,TPE,0,106839.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2017-09-30,1191,1189,2,6,0.001682085786375105,0.005046257359125316,10,E36-39,6.0,PME,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2017-09-30,144,144,0,1,0.0,0.006944444444444444,1,E36-39,6.0,GE,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2017-09-30,348,348,0,1,0.0,0.0028735632183908046,3,E36-39,6.0,PME,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2017-09-30,1405,1400,2,4,0.0014285714285714286,0.002857142857142857,27,E36-39,6.0,TPE,0,15064.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2017-09-30,15641,15577,22,42,0.0014123387045002246,0.002696282981318611,348,E36-39,6.0,TPE,0,15064.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2017-09-30,128,128,0,0,0.0,0.0,4,D35,8.8,PME,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2017-09-30,28,28,0,0,0.0,0.0,1,D35,8.8,GE,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2017-09-30,33,33,0,0,0.0,0.0,1,D35,8.8,PME,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2017-09-30,224,224,0,0,0.0,0.0,6,D35,8.8,TPE,0,33148.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2017-09-30,31010,30996,7,11,0.00022583559168925022,0.0003548845012259646,543,D35,8.8,TPE,0,33148.0
Santé humaine et action sociale,10 - 50 salariés,2017-09-30,13060,13040,11,19,0.000843558282208589,0.0014570552147239264,102,Q86-88,3.4,PME,0,188499.0
Santé humaine et action sociale,Plus de 200 salariés,2017-09-30,2299,2298,0,1,0.0,0.0004351610095735422,3,Q86-88,3.4,GE,0,188499.0
Santé humaine et action sociale,50 - 200 salariés,2017-09-30,6901,6895,3,7,0.00043509789702683103,0.0010152284263959391,14,Q86-88,3.4,PME,0,188499.0
Santé humaine et action sociale,3 - 10 salariés,2017-09-30,12441,12416,7,14,0.0005637886597938144,0.0011275773195876288,219,Q86-88,3.4,TPE,0,188499.0
Santé humaine et action sociale,Moins de 2 salariés,2017-09-30,496753,496330,160,325,0.00032236616767070293,0.0006548062780811154,10548,Q86-88,3.4,TPE,0,188499.0
Transports et entreposage,10 - 50 salariés,2017-09-30,8282,8263,13,24,0.0015732784702892411,0.0029045140989955223,114,H49-53,6.3,PME,0,94738.0
Transports et entreposage,Plus de 200 salariés,2017-09-30,660,660,0,0,0.0,0.0,6,H49-53,6.3,GE,0,94738.0
Transports et entreposage,50 - 200 salariés,2017-09-30,2284,2284,1,2,0.00043782837127845885,0.0008756567425569177,17,H49-53,6.3,PME,0,94738.0
Transports et entreposage,3 - 10 salariés,2017-09-30,8400,8380,9,21,0.0010739856801909309,0.002505966587112172,216,H49-53,6.3,TPE,0,94738.0
Transports et entreposage,Moins de 2 salariés,2017-09-30,135837,134922,292,593,0.0021642133973703323,0.00439513200219386,11046,H49-53,6.3,TPE,0,94738.0
Activités de services administratifs et de soutien,10 - 50 salariés,2017-12-31,10770,10718,10,30,0.000933009889904833,0.002799029669714499,203,N77-82,4.2,PME,0,116230.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2017-12-31,872,871,1,2,0.001148105625717566,0.002296211251435132,4,N77-82,4.2,GE,0,116230.0
Activités de services administratifs et de soutien,50 - 200 salariés,2017-12-31,2793,2789,4,5,0.0014342058085335247,0.0017927572606669057,19,N77-82,4.2,PME,0,116230.0
Activités de services administratifs et de soutien,3 - 10 salariés,2017-12-31,19900,19835,19,32,0.0009579026972523318,0.001613309805898664,498,N77-82,4.2,TPE,0,116230.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2017-12-31,454891,453137,425,798,0.0009379061961393574,0.0017610568106334286,12624,N77-82,4.2,TPE,0,116230.0
Activités financières et d'assurance,10 - 50 salariés,2017-12-31,3924,3923,0,0,0.0,0.0,42,K64-66,5.8,PME,0,79388.0
Activités financières et d'assurance,Plus de 200 salariés,2017-12-31,471,470,0,0,0.0,0.0,1,K64-66,5.8,GE,0,79388.0
Activités financières et d'assurance,50 - 200 salariés,2017-12-31,569,569,0,0,0.0,0.0,3,K64-66,5.8,PME,0,79388.0
Activités financières et d'assurance,3 - 10 salariés,2017-12-31,13210,13202,3,6,0.00022723829722769278,0.00045447659445538557,269,K64-66,5.8,TPE,0,79388.0
Activités financières et d'assurance,Moins de 2 salariés,2017-12-31,211140,210384,180,354,0.0008555783709787816,0.0016826374629249372,5592,K64-66,5.8,TPE,0,79388.0
Activités immobilières,10 - 50 salariés,2017-12-31,2823,2822,0,0,0.0,0.0,17,L68,4.0,PME,0,163910.0
Activités immobilières,Plus de 200 salariés,2017-12-31,184,184,0,0,0.0,0.0,0,L68,4.0,GE,0,163910.0
Activités immobilières,50 - 200 salariés,2017-12-31,506,505,0,0,0.0,0.0,1,L68,4.0,PME,0,163910.0
Activités immobilières,3 - 10 salariés,2017-12-31,10073,10054,3,7,0.00029838870101452157,0.0006962403023672171,169,L68,4.0,TPE,0,163910.0
Activités immobilières,Moins de 2 salariés,2017-12-31,2229968,2228475,378,735,0.0001696227240601757,0.0003298219634503416,43938,L68,4.0,TPE,0,163910.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2017-12-31,16624,16605,2,4,0.00012044564890093345,0.0002408912978018669,183,M69-75,4.8,PME,0,163910.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2017-12-31,719,717,0,0,0.0,0.0,0,M69-75,4.8,GE,0,163910.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2017-12-31,2335,2334,1,2,0.0004284490145672665,0.000856898029134533,13,M69-75,4.8,PME,0,163910.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2017-12-31,32750,32677,26,43,0.0007956666768675214,0.001315910273280901,866,M69-75,4.8,TPE,0,163910.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2017-12-31,599653,597356,609,1159,0.001019492563898245,0.0019402165542825383,31849,M69-75,4.8,TPE,0,163910.0
